object_in_context,identifier,abstract 1,abstract 2,abstract 3,Note,title 2,subject_topical 1,subject_topical 2,subject_name,subject_name_URI,type,date_text,date_single,date_qualifier,title,series_title,rights,repository,name,name_URI,name_role,publisher,file_url,record_creation_date
http://diglib.lib.utk.edu/fbpro/main.php?bid=295,fbpro_1992-10-17,1992 Football Program - UT vs Alabama,"Issued for The University of Tennessee, Knoxville Football Programs for all home and special bowl games. Each piece is issued as a program guide for the game ",,,,"University of Tennessee, Knoxville--Football--Periodicals",,Tennessee Volunteers (Football team)--Periodicals,n90646627,text,1992-10-17,1992-10-17,,"The University of Tennessee, Knoxville Football Programs","The University of Tennessee, Knoxville Football Programs","The copyright interests in this collection 
remain with the creator. For more information, contact Special Collections at special@utk.edu.","The University of Tennessee Libraries, Special Collections, Knoxville","University of Tennessee, Knoxville", n 80003889 ,Creator,"The University of Tennessee, Knoxville",http://diglib.lib.utk.edu/fbpro/data/1992-10-17/fbpro_1992-10-17_001.jpg.t.jpg,2015-01-08T00:36:36Z
http://diglib.lib.utk.edu/fbpro/main.php?bid=391,fbpro_1960-11-19,1960 Football Program - UT vs Kentucky,"Issued for The University of Tennessee, Knoxville Football Programs for all home and special bowl games. Each piece is issued as a program guide for the game ",,,,"University of Tennessee, Knoxville--Football--Periodicals",,Tennessee Volunteers (Football team)--Periodicals,n90646627,text,1960-11-19,1960-11-19,,"The University of Tennessee, Knoxville Football Programs","The University of Tennessee, Knoxville Football Programs","The copyright interests in this collection 
remain with the creator. For more information, contact Special Collections at special@utk.edu.","The University of Tennessee Libraries, Special Collections, Knoxville","University of Tennessee, Knoxville", n 80003889 ,Creator,"The University of Tennessee, Knoxville",http://diglib.lib.utk.edu/fbpro/data/1960-11-19/fbpro_1960-11-19_001.jpg.t.jpg,2015-01-08T00:36:36Z
http://diglib.lib.utk.edu/fbpro/main.php?bid=8,fbpro_1991-11-02,1991 Football Program - UT vs Memphis State,"Issued for The University of Tennessee, Knoxville Football Programs for all home and special bowl games. Each piece is issued as a program guide for the game ",,,Homecoming 1991,"University of Tennessee, Knoxville--Football--Periodicals",,Tennessee Volunteers (Football team)--Periodicals,n90646627,text,1991-11-02,1991-11-02,,"The University of Tennessee, Knoxville Football Programs","The University of Tennessee, Knoxville Football Programs","The copyright interests in this collection 
remain with the creator. For more information, contact Special Collections at special@utk.edu.","The University of Tennessee Libraries, Special Collections, Knoxville","University of Tennessee, Knoxville", n 80003889 ,Creator,"The University of Tennessee, Knoxville",http://diglib.lib.utk.edu/fbpro/data/1991-11-02/fbpro_1991-11-02_001.jpg.t.jpg,2015-01-08T00:36:36Z
http://diglib.lib.utk.edu/fbpro/main.php?bid=388,fbpro_1960-10-15,1960 Football Program - UT vs Alabama,"Issued for The University of Tennessee, Knoxville Football Programs for all home and special bowl games. Each piece is issued as a program guide for the game ",,,,"University of Tennessee, Knoxville--Football--Periodicals",,Tennessee Volunteers (Football team)--Periodicals,n90646627,text,1960-10-15,1960-10-15,,"The University of Tennessee, Knoxville Football Programs","The University of Tennessee, Knoxville Football Programs","The copyright interests in this collection 
remain with the creator. For more information, contact Special Collections at special@utk.edu.","The University of Tennessee Libraries, Special Collections, Knoxville","University of Tennessee, Knoxville", n 80003889 ,Creator,"The University of Tennessee, Knoxville",http://diglib.lib.utk.edu/fbpro/data/1960-10-15/fbpro_1960-10-15_001.jpg.t.jpg,2015-01-08T00:36:36Z
http://diglib.lib.utk.edu/fbpro/main.php?bid=315,fbpro_1968-11-16,1968 Football Program - UT vs Mississippi,"Issued for The University of Tennessee, Knoxville Football Programs for all home and special bowl games. Each piece is issued as a program guide for the game ",,,,"University of Tennessee, Knoxville--Football--Periodicals",,Tennessee Volunteers (Football team)--Periodicals,n90646627,text,1968-11-16,1968-11-16,,"The University of Tennessee, Knoxville Football Programs","The University of Tennessee, Knoxville Football Programs","The copyright interests in this collection 
remain with the creator. For more information, contact Special Collections at special@utk.edu.","The University of Tennessee Libraries, Special Collections, Knoxville","University of Tennessee, Knoxville", n 80003889 ,Creator,"The University of Tennessee, Knoxville",http://diglib.lib.utk.edu/fbpro/data/1968-11-16/fbpro_1968-11-16_001.jpg.t.jpg,2015-01-08T00:36:36Z
http://diglib.lib.utk.edu/fbpro/main.php?bid=375,fbpro_1971-12-04,1971 Football Program - UT vs Penn State,"Issued for The University of Tennessee, Knoxville Football Programs for all home and special bowl games. Each piece is issued as a program guide for the game ",,,,"University of Tennessee, Knoxville--Football--Periodicals",,Tennessee Volunteers (Football team)--Periodicals,n90646627,text,1971-12-04,1971-12-04,,"The University of Tennessee, Knoxville Football Programs","The University of Tennessee, Knoxville Football Programs","The copyright interests in this collection 
remain with the creator. For more information, contact Special Collections at special@utk.edu.","The University of Tennessee Libraries, Special Collections, Knoxville","University of Tennessee, Knoxville", n 80003889 ,Creator,"The University of Tennessee, Knoxville",http://diglib.lib.utk.edu/fbpro/data/1971-12-04/fbpro_1971-12-04_001.jpg.t.jpg,2015-01-08T00:36:36Z
http://diglib.lib.utk.edu/fbpro/main.php?bid=402,fbpro_1962-11-17,1962 Football Program - UT vs Mississippi,"Issued for The University of Tennessee, Knoxville Football Programs for all home and special bowl games. Each piece is issued as a program guide for the game ",,,Gridiron to greatness,"University of Tennessee, Knoxville--Football--Periodicals",,Tennessee Volunteers (Football team)--Periodicals,n90646627,text,1962-11-17,1962-11-17,,"The University of Tennessee, Knoxville Football Programs","The University of Tennessee, Knoxville Football Programs","The copyright interests in this collection 
remain with the creator. For more information, contact Special Collections at special@utk.edu.","The University of Tennessee Libraries, Special Collections, Knoxville","University of Tennessee, Knoxville", n 80003889 ,Creator,"The University of Tennessee, Knoxville",http://diglib.lib.utk.edu/fbpro/data/1962-11-17/fbpro_1962-11-17_001.jpg.t.jpg,2015-01-08T00:36:36Z
http://diglib.lib.utk.edu/fbpro/main.php?bid=144,fbpro_2009-09-05,2009 Football Program - UT vs WKU,"Issued for The University of Tennessee, Knoxville Football Programs for all home and special bowl games. Each piece is issued as a program guide for the game ",,,Tennessee playbook,"University of Tennessee, Knoxville--Football--Periodicals",,Tennessee Volunteers (Football team)--Periodicals,n90646627,text,2009-09-05,2009-09-05,,"The University of Tennessee, Knoxville Football Programs","The University of Tennessee, Knoxville Football Programs","The copyright interests in this collection 
remain with the creator. For more information, contact Special Collections at special@utk.edu.","The University of Tennessee Libraries, Special Collections, Knoxville","University of Tennessee, Knoxville", n 80003889 ,Creator,"The University of Tennessee, Knoxville",http://diglib.lib.utk.edu/fbpro/data/2009-09-05/fbpro_2009-09-05_001.jpg.t.jpg,2015-01-08T00:36:36Z
http://diglib.lib.utk.edu/fbpro/main.php?bid=220,fbpro_1981-09-19,1981 Football Program - UT vs Colorado State,"Issued for The University of Tennessee, Knoxville Football Programs for all home and special bowl games. Each piece is issued as a program guide for the game ",,,,"University of Tennessee, Knoxville--Football--Periodicals",,Tennessee Volunteers (Football team)--Periodicals,n90646627,text,1981-09-19,1981-09-19,,"The University of Tennessee, Knoxville Football Programs","The University of Tennessee, Knoxville Football Programs","The copyright interests in this collection 
remain with the creator. For more information, contact Special Collections at special@utk.edu.","The University of Tennessee Libraries, Special Collections, Knoxville","University of Tennessee, Knoxville", n 80003889 ,Creator,"The University of Tennessee, Knoxville",http://diglib.lib.utk.edu/fbpro/data/1981-09-19/fbpro_1981-09-19_001.jpg.t.jpg,2015-01-08T00:36:36Z
http://diglib.lib.utk.edu/fbpro/main.php?bid=465,fbpro_1950-10-14,1950 Football Program - UT vs UT-Chattanooga,"Issued for The University of Tennessee, Knoxville Football Programs for all home and special bowl games. Each piece is issued as a program guide for the game ",,,,"University of Tennessee, Knoxville--Football--Periodicals",,Tennessee Volunteers (Football team)--Periodicals,n90646627,text,1950-10-14,1950-10-14,,"The University of Tennessee, Knoxville Football Programs","The University of Tennessee, Knoxville Football Programs","The copyright interests in this collection 
remain with the creator. For more information, contact Special Collections at special@utk.edu.","The University of Tennessee Libraries, Special Collections, Knoxville","University of Tennessee, Knoxville", n 80003889 ,Creator,"The University of Tennessee, Knoxville",http://diglib.lib.utk.edu/fbpro/data/1950-10-14/fbpro_1950-10-14_001.jpg.t.jpg,2015-01-08T00:36:36Z
http://diglib.lib.utk.edu/fbpro/main.php?bid=764,fbpro_2004-01-02bowlguide,2003 Football Bowl Guide - UT vs Clemson (Peach Bowl),"Issued for The University of Tennessee, Knoxville Football Programs for all home and special bowl games. Each piece is issued as a program guide for the game ",,,,"University of Tennessee, Knoxville--Football--Periodicals",,Tennessee Volunteers (Football team)--Periodicals,n90646627,text,2004-01-02,2004-01-02,,"The University of Tennessee, Knoxville Football Programs","The University of Tennessee, Knoxville Football Programs","The copyright interests in this collection 
remain with the creator. For more information, contact Special Collections at special@utk.edu.","The University of Tennessee Libraries, Special Collections, Knoxville","University of Tennessee, Knoxville", n 80003889 ,Creator,"The University of Tennessee, Knoxville",http://diglib.lib.utk.edu/fbpro/data/2004-01-02bowlguide/fbpro_2004-01-02bowlguide_001.jpg.t.jpg,2015-01-08T00:36:36Z
http://diglib.lib.utk.edu/fbpro/main.php?bid=23,fbpro_1994-11-12,1994 Football Program - UT vs Memphis,"Issued for The University of Tennessee, Knoxville Football Programs for all home and special bowl games. Each piece is issued as a program guide for the game ",,,,"University of Tennessee, Knoxville--Football--Periodicals",,Tennessee Volunteers (Football team)--Periodicals,n90646627,text,1994-11-12,1994-11-12,,"The University of Tennessee, Knoxville Football Programs","The University of Tennessee, Knoxville Football Programs","The copyright interests in this collection 
remain with the creator. For more information, contact Special Collections at special@utk.edu.","The University of Tennessee Libraries, Special Collections, Knoxville","University of Tennessee, Knoxville", n 80003889 ,Creator,"The University of Tennessee, Knoxville",http://diglib.lib.utk.edu/fbpro/data/1994-11-12/fbpro_1994-11-12_001.jpg.t.jpg,2015-01-08T00:36:36Z
http://diglib.lib.utk.edu/fbpro/main.php?bid=112,fbpro_2006-10-21,2006 Football Program - UT vs Alabama,"Issued for The University of Tennessee, Knoxville Football Programs for all home and special bowl games. Each piece is issued as a program guide for the game ",,,Official playbook,"University of Tennessee, Knoxville--Football--Periodicals",,Tennessee Volunteers (Football team)--Periodicals,n90646627,text,2006-10-21,2006-10-21,,"The University of Tennessee, Knoxville Football Programs","The University of Tennessee, Knoxville Football Programs","The copyright interests in this collection 
remain with the creator. For more information, contact Special Collections at special@utk.edu.","The University of Tennessee Libraries, Special Collections, Knoxville","University of Tennessee, Knoxville", n 80003889 ,Creator,"The University of Tennessee, Knoxville",http://diglib.lib.utk.edu/fbpro/data/2006-10-21/fbpro_2006-10-21_001.jpg.t.jpg,2015-01-08T00:36:36Z
http://diglib.lib.utk.edu/fbpro/main.php?bid=72,fbpro_2001-10-06,2001 Football Program - UT vs Georgia,"Issued for The University of Tennessee, Knoxville Football Programs for all home and special bowl games. Each piece is issued as a program guide for the game ",,,"2000 Outland Trophy winner John Henderson, Defensive tackle","University of Tennessee, Knoxville--Football--Periodicals",,Tennessee Volunteers (Football team)--Periodicals,n90646627,text,2001-10-06,2001-10-06,,"The University of Tennessee, Knoxville Football Programs","The University of Tennessee, Knoxville Football Programs","The copyright interests in this collection 
remain with the creator. For more information, contact Special Collections at special@utk.edu.","The University of Tennessee Libraries, Special Collections, Knoxville","University of Tennessee, Knoxville", n 80003889 ,Creator,"The University of Tennessee, Knoxville",http://diglib.lib.utk.edu/fbpro/data/2001-10-06/fbpro_2001-10-06_001.jpg.t.jpg,2015-01-08T00:36:36Z
http://diglib.lib.utk.edu/fbpro/main.php?bid=627,fbpro_1933-10-28,1933 Football Program - UT vs Florida,"Issued for The University of Tennessee, Knoxville Football Programs for all home and special bowl games. Each piece is issued as a program guide for the game ",,,,"University of Tennessee, Knoxville--Football--Periodicals",,Tennessee Volunteers (Football team)--Periodicals,n90646627,text,1933-10-28,1933-10-28,,"The University of Tennessee, Knoxville Football Programs","The University of Tennessee, Knoxville Football Programs","The copyright interests in this collection 
remain with the creator. For more information, contact Special Collections at special@utk.edu.","The University of Tennessee Libraries, Special Collections, Knoxville","University of Tennessee, Knoxville", n 80003889 ,Creator,"The University of Tennessee, Knoxville",http://diglib.lib.utk.edu/fbpro/data/1933-10-28/fbpro_1933-10-28_001.jpg.t.jpg,2015-01-08T00:36:36Z
http://diglib.lib.utk.edu/fbpro/main.php?bid=160,fbpro_1989-10-07,1989 Football Program - UT vs Georgia,"Issued for The University of Tennessee, Knoxville Football Programs for all home and special bowl games. Each piece is issued as a program guide for the game ",,,Homecoming 1989,"University of Tennessee, Knoxville--Football--Periodicals",,Tennessee Volunteers (Football team)--Periodicals,n90646627,text,1989-10-07,1989-10-07,,"The University of Tennessee, Knoxville Football Programs","The University of Tennessee, Knoxville Football Programs","The copyright interests in this collection 
remain with the creator. For more information, contact Special Collections at special@utk.edu.","The University of Tennessee Libraries, Special Collections, Knoxville","University of Tennessee, Knoxville", n 80003889 ,Creator,"The University of Tennessee, Knoxville",http://diglib.lib.utk.edu/fbpro/data/1989-10-07/fbpro_1989-10-07_001.jpg.t.jpg,2015-01-08T00:36:36Z
http://diglib.lib.utk.edu/fbpro/main.php?bid=452,fbpro_1948-09-25,1948 Football Program - UT vs Mississippi State,"Issued for The University of Tennessee, Knoxville Football Programs for all home and special bowl games. Each piece is issued as a program guide for the game ",,,,"University of Tennessee, Knoxville--Football--Periodicals",,Tennessee Volunteers (Football team)--Periodicals,n90646627,text,1948-09-25,1948-09-25,,"The University of Tennessee, Knoxville Football Programs","The University of Tennessee, Knoxville Football Programs","The copyright interests in this collection 
remain with the creator. For more information, contact Special Collections at special@utk.edu.","The University of Tennessee Libraries, Special Collections, Knoxville","University of Tennessee, Knoxville", n 80003889 ,Creator,"The University of Tennessee, Knoxville",http://diglib.lib.utk.edu/fbpro/data/1948-09-25/fbpro_1948-09-25_001.jpg.t.jpg,2015-01-08T00:36:36Z
http://diglib.lib.utk.edu/fbpro/main.php?bid=758,fbpro_2001-01-01bowlguide,2000 Football Bowl Guide - UT vs Kansas State (Cotton Bowl),"Issued for The University of Tennessee, Knoxville Football Programs for all home and special bowl games. Each piece is issued as a program guide for the game ",,,,"University of Tennessee, Knoxville--Football--Periodicals",,Tennessee Volunteers (Football team)--Periodicals,n90646627,text,2001-01-01,2001-01-01,,"The University of Tennessee, Knoxville Football Programs","The University of Tennessee, Knoxville Football Programs","The copyright interests in this collection 
remain with the creator. For more information, contact Special Collections at special@utk.edu.","The University of Tennessee Libraries, Special Collections, Knoxville","University of Tennessee, Knoxville", n 80003889 ,Creator,"The University of Tennessee, Knoxville",http://diglib.lib.utk.edu/fbpro/data/2001-01-01bowlguide/fbpro_2001-01-01bowlguide_001.jpg.t.jpg,2015-01-08T00:36:36Z
http://diglib.lib.utk.edu/fbpro/main.php?bid=123,fbpro_2007-11-03,2007 Football Program - UT vs Louisiana-Lafayette,"Issued for The University of Tennessee, Knoxville Football Programs for all home and special bowl games. Each piece is issued as a program guide for the game ",,,Tennessee playbook,"University of Tennessee, Knoxville--Football--Periodicals",,Tennessee Volunteers (Football team)--Periodicals,n90646627,text,2007-11-03,2007-11-03,,"The University of Tennessee, Knoxville Football Programs","The University of Tennessee, Knoxville Football Programs","The copyright interests in this collection 
remain with the creator. For more information, contact Special Collections at special@utk.edu.","The University of Tennessee Libraries, Special Collections, Knoxville","University of Tennessee, Knoxville", n 80003889 ,Creator,"The University of Tennessee, Knoxville",http://diglib.lib.utk.edu/fbpro/data/2007-11-03/fbpro_2007-11-03_001.jpg.t.jpg,2015-01-08T00:36:36Z
http://diglib.lib.utk.edu/fbpro/main.php?bid=537,fbpro_1947-11-15,1947 Football Program - UT vs Boston College,"Issued for The University of Tennessee, Knoxville Football Programs for all home and special bowl games. Each piece is issued as a program guide for the game ",,,,"University of Tennessee, Knoxville--Football--Periodicals",,Tennessee Volunteers (Football team)--Periodicals,n90646627,text,1947-11-15,1947-11-15,,"The University of Tennessee, Knoxville Football Programs","The University of Tennessee, Knoxville Football Programs","The copyright interests in this collection 
remain with the creator. For more information, contact Special Collections at special@utk.edu.","The University of Tennessee Libraries, Special Collections, Knoxville","University of Tennessee, Knoxville", n 80003889 ,Creator,"The University of Tennessee, Knoxville",http://diglib.lib.utk.edu/fbpro/data/1947-11-15/fbpro_1947-11-15_001.jpg.t.jpg,2015-01-08T00:36:36Z
http://diglib.lib.utk.edu/fbpro/main.php?bid=103,fbpro_2005-11-12,2005 Football Program - UT vs Memphis,"Issued for The University of Tennessee, Knoxville Football Programs for all home and special bowl games. Each piece is issued as a program guide for the game ",,,Official playbook Homecoming,"University of Tennessee, Knoxville--Football--Periodicals",,Tennessee Volunteers (Football team)--Periodicals,n90646627,text,2005-11-12,2005-11-12,,"The University of Tennessee, Knoxville Football Programs","The University of Tennessee, Knoxville Football Programs","The copyright interests in this collection 
remain with the creator. For more information, contact Special Collections at special@utk.edu.","The University of Tennessee Libraries, Special Collections, Knoxville","University of Tennessee, Knoxville", n 80003889 ,Creator,"The University of Tennessee, Knoxville",http://diglib.lib.utk.edu/fbpro/data/2005-11-12/fbpro_2005-11-12_001.jpg.t.jpg,2015-01-08T00:36:36Z
http://diglib.lib.utk.edu/fbpro/main.php?bid=251,fbpro_1909-10-02,1909 Football Program - UT vs Central University of Kentucky,"Issued for The University of Tennessee, Knoxville Football Programs for all home and special bowl games. Each piece is issued as a program guide for the game ",,,,"University of Tennessee, Knoxville--Football--Periodicals",,Tennessee Volunteers (Football team)--Periodicals,n90646627,text,1909-10-02,1909-10-02,,"The University of Tennessee, Knoxville Football Programs","The University of Tennessee, Knoxville Football Programs",Public domain,"The University of Tennessee Libraries, Special Collections, Knoxville","University of Tennessee, Knoxville", n 80003889 ,Creator,"The University of Tennessee, Knoxville",http://diglib.lib.utk.edu/fbpro/data/1909-10-02/fbpro_1909-10-02_001.jpg.t.jpg,2015-01-23T20:38:34Z
http://diglib.lib.utk.edu/fbpro/main.php?bid=436,fbpro_1952-11-22,1952 Football Program - UT vs Kentucky,"Issued for The University of Tennessee, Knoxville Football Programs for all home and special bowl games. Each piece is issued as a program guide for the game ",,,,"University of Tennessee, Knoxville--Football--Periodicals",,Tennessee Volunteers (Football team)--Periodicals,n90646627,text,1952-11-22,1952-11-22,,"The University of Tennessee, Knoxville Football Programs","The University of Tennessee, Knoxville Football Programs","The copyright interests in this collection 
remain with the creator. For more information, contact Special Collections at special@utk.edu.","The University of Tennessee Libraries, Special Collections, Knoxville","University of Tennessee, Knoxville", n 80003889 ,Creator,"The University of Tennessee, Knoxville",http://diglib.lib.utk.edu/fbpro/data/1952-11-22/fbpro_1952-11-22_001.jpg.t.jpg,2015-01-08T00:36:36Z
http://diglib.lib.utk.edu/fbpro/main.php?bid=134,fbpro_2008-09-13,2008 Football Program - UT vs UAB,"Issued for The University of Tennessee, Knoxville Football Programs for all home and special bowl games. Each piece is issued as a program guide for the game ",,,Tennessee playbook ,"University of Tennessee, Knoxville--Football--Periodicals",,Tennessee Volunteers (Football team)--Periodicals,n90646627,text,2008-09-13,2008-09-13,,"The University of Tennessee, Knoxville Football Programs","The University of Tennessee, Knoxville Football Programs","The copyright interests in this collection 
remain with the creator. For more information, contact Special Collections at special@utk.edu.","The University of Tennessee Libraries, Special Collections, Knoxville","University of Tennessee, Knoxville", n 80003889 ,Creator,"The University of Tennessee, Knoxville",http://diglib.lib.utk.edu/fbpro/data/2008-09-13/fbpro_2008-09-13_001.jpg.t.jpg,2015-01-08T00:36:36Z
http://diglib.lib.utk.edu/fbpro/main.php?bid=7,fbpro_1991-11-16,1991 Football Program - UT vs Mississippi,"Issued for The University of Tennessee, Knoxville Football Programs for all home and special bowl games. Each piece is issued as a program guide for the game ",,,,"University of Tennessee, Knoxville--Football--Periodicals",,Tennessee Volunteers (Football team)--Periodicals,n90646627,text,1991-11-16,1991-11-16,,"The University of Tennessee, Knoxville Football Programs","The University of Tennessee, Knoxville Football Programs","The copyright interests in this collection 
remain with the creator. For more information, contact Special Collections at special@utk.edu.","The University of Tennessee Libraries, Special Collections, Knoxville","University of Tennessee, Knoxville", n 80003889 ,Creator,"The University of Tennessee, Knoxville",http://diglib.lib.utk.edu/fbpro/data/1991-11-16/fbpro_1991-11-16_001.jpg.t.jpg,2015-01-08T00:36:36Z
http://diglib.lib.utk.edu/fbpro/main.php?bid=128,fbpro_2008-12-06guide,2008 Football Guide - SEC Championship,"Issued for The University of Tennessee, Knoxville Football Programs for all home and special bowl games. Each piece is issued as a program guide for the game ",,,SEC football fan's guide,"University of Tennessee, Knoxville--Football--Periodicals",,Tennessee Volunteers (Football team)--Periodicals,n90646627,text,2008-12-06,2008-12-06,,"The University of Tennessee, Knoxville Football Programs","The University of Tennessee, Knoxville Football Programs","The copyright interests in this collection 
remain with the creator. For more information, contact Special Collections at special@utk.edu.","The University of Tennessee Libraries, Special Collections, Knoxville","University of Tennessee, Knoxville", n 80003889 ,Creator,"The University of Tennessee, Knoxville",http://diglib.lib.utk.edu/fbpro/data/2008-12-06guide/fbpro_2008-12-06guide_001.jpg.t.jpg,2015-01-08T00:36:36Z
http://diglib.lib.utk.edu/fbpro/main.php?bid=170,fbpro_1993-09-11,1993 Football Program - UT vs Georgia,"Issued for The University of Tennessee, Knoxville Football Programs for all home and special bowl games. Each piece is issued as a program guide for the game ",,,,"University of Tennessee, Knoxville--Football--Periodicals",,Tennessee Volunteers (Football team)--Periodicals,n90646627,text,1993-09-11,1993-09-11,,"The University of Tennessee, Knoxville Football Programs","The University of Tennessee, Knoxville Football Programs","The copyright interests in this collection 
remain with the creator. For more information, contact Special Collections at special@utk.edu.","The University of Tennessee Libraries, Special Collections, Knoxville","University of Tennessee, Knoxville", n 80003889 ,Creator,"The University of Tennessee, Knoxville",http://diglib.lib.utk.edu/fbpro/data/1993-09-11/fbpro_1993-09-11_001.jpg.t.jpg,2015-01-08T00:36:36Z
http://diglib.lib.utk.edu/fbpro/main.php?bid=285,fbpro_1978-10-07,1978 Football Program - UT vs Army,"Issued for The University of Tennessee, Knoxville Football Programs for all home and special bowl games. Each piece is issued as a program guide for the game ",,,,"University of Tennessee, Knoxville--Football--Periodicals",,Tennessee Volunteers (Football team)--Periodicals,n90646627,text,1978-10-07,1978-10-07,,"The University of Tennessee, Knoxville Football Programs","The University of Tennessee, Knoxville Football Programs","The copyright interests in this collection 
remain with the creator. For more information, contact Special Collections at special@utk.edu.","The University of Tennessee Libraries, Special Collections, Knoxville","University of Tennessee, Knoxville", n 80003889 ,Creator,"The University of Tennessee, Knoxville",http://diglib.lib.utk.edu/fbpro/data/1978-10-07/fbpro_1978-10-07_001.jpg.t.jpg,2015-01-08T00:36:36Z
http://diglib.lib.utk.edu/fbpro/main.php?bid=121,fbpro_2007-11-10,2007 Football Program - UT vs Arkansas,"Issued for The University of Tennessee, Knoxville Football Programs for all home and special bowl games. Each piece is issued as a program guide for the game ",,,Tennessee Official playbook Ramon Foster Anthony Parker ; Chris Brown : redefining his position,"University of Tennessee, Knoxville--Football--Periodicals",,Tennessee Volunteers (Football team)--Periodicals,n90646627,text,2007-11-10,2007-11-10,,"The University of Tennessee, Knoxville Football Programs","The University of Tennessee, Knoxville Football Programs","The copyright interests in this collection 
remain with the creator. For more information, contact Special Collections at special@utk.edu.","The University of Tennessee Libraries, Special Collections, Knoxville","University of Tennessee, Knoxville", n 80003889 ,Creator,"The University of Tennessee, Knoxville",http://diglib.lib.utk.edu/fbpro/data/2007-11-10/fbpro_2007-11-10_001.jpg.t.jpg,2015-01-08T00:36:36Z
http://diglib.lib.utk.edu/fbpro/main.php?bid=184,fbpro_1979-12-01,1979 Football Program - UT vs Vanderbilt,"Issued for The University of Tennessee, Knoxville Football Programs for all home and special bowl games. Each piece is issued as a program guide for the game ",,,Tom Siler Day,"University of Tennessee, Knoxville--Football--Periodicals",,Tennessee Volunteers (Football team)--Periodicals,n90646627,text,1979-12-01,1979-12-01,,"The University of Tennessee, Knoxville Football Programs","The University of Tennessee, Knoxville Football Programs","The copyright interests in this collection 
remain with the creator. For more information, contact Special Collections at special@utk.edu.","The University of Tennessee Libraries, Special Collections, Knoxville","University of Tennessee, Knoxville", n 80003889 ,Creator,"The University of Tennessee, Knoxville",http://diglib.lib.utk.edu/fbpro/data/1979-12-01/fbpro_1979-12-01_001.jpg.t.jpg,2015-01-08T00:36:36Z
http://diglib.lib.utk.edu/fbpro/main.php?bid=433,fbpro_1952-10-25,1952 Football Program - UT vs Wofford,"Issued for The University of Tennessee, Knoxville Football Programs for all home and special bowl games. Each piece is issued as a program guide for the game ",,,,"University of Tennessee, Knoxville--Football--Periodicals",,Tennessee Volunteers (Football team)--Periodicals,n90646627,text,1952-10-25,1952-10-25,,"The University of Tennessee, Knoxville Football Programs","The University of Tennessee, Knoxville Football Programs","The copyright interests in this collection 
remain with the creator. For more information, contact Special Collections at special@utk.edu.","The University of Tennessee Libraries, Special Collections, Knoxville","University of Tennessee, Knoxville", n 80003889 ,Creator,"The University of Tennessee, Knoxville",http://diglib.lib.utk.edu/fbpro/data/1952-10-25/fbpro_1952-10-25_001.jpg.t.jpg,2015-01-08T00:36:36Z
http://diglib.lib.utk.edu/fbpro/main.php?bid=741,fbpro_1980guide,1980 Football Guide,"Issued for The University of Tennessee, Knoxville Football Programs for all home and special bowl games. Each piece is issued as a program guide for the game ",,,George Cafego 26 years a Vols coach,"University of Tennessee, Knoxville--Football--Periodicals",,Tennessee Volunteers (Football team)--Periodicals,n90646627,text,1980-09-01,1980-09-01,,"The University of Tennessee, Knoxville Football Programs","The University of Tennessee, Knoxville Football Programs","The copyright interests in this collection 
remain with the creator. For more information, contact Special Collections at special@utk.edu.","The University of Tennessee Libraries, Special Collections, Knoxville","University of Tennessee, Knoxville", n 80003889 ,Creator,"The University of Tennessee, Knoxville",http://diglib.lib.utk.edu/fbpro/data/1980guide/fbpro_1980guide_001.jpg.t.jpg,2015-01-08T00:36:36Z
http://diglib.lib.utk.edu/fbpro/main.php?bid=493,fbpro_1970-10-24,1970 Football Program - UT vs Florida,"Issued for The University of Tennessee, Knoxville Football Programs for all home and special bowl games. Each piece is issued as a program guide for the game ",,,,"University of Tennessee, Knoxville--Football--Periodicals",,Tennessee Volunteers (Football team)--Periodicals,n90646627,text,1970-10-24,1970-10-24,,"The University of Tennessee, Knoxville Football Programs","The University of Tennessee, Knoxville Football Programs","The copyright interests in this collection 
remain with the creator. For more information, contact Special Collections at special@utk.edu.","The University of Tennessee Libraries, Special Collections, Knoxville","University of Tennessee, Knoxville", n 80003889 ,Creator,"The University of Tennessee, Knoxville",http://diglib.lib.utk.edu/fbpro/data/1970-10-24/fbpro_1970-10-24_001.jpg.t.jpg,2015-01-08T00:36:36Z
http://diglib.lib.utk.edu/fbpro/main.php?bid=204,fbpro_1975-11-08,1975 Football Program - UT vs Utah,"Issued for The University of Tennessee, Knoxville Football Programs for all home and special bowl games. Each piece is issued as a program guide for the game ",,,Homecoming,"University of Tennessee, Knoxville--Football--Periodicals",,Tennessee Volunteers (Football team)--Periodicals,n90646627,text,1975-11-08,1975-11-08,,"The University of Tennessee, Knoxville Football Programs","The University of Tennessee, Knoxville Football Programs","The copyright interests in this collection 
remain with the creator. For more information, contact Special Collections at special@utk.edu.","The University of Tennessee Libraries, Special Collections, Knoxville","University of Tennessee, Knoxville", n 80003889 ,Creator,"The University of Tennessee, Knoxville",http://diglib.lib.utk.edu/fbpro/data/1975-11-08/fbpro_1975-11-08_001.jpg.t.jpg,2015-01-08T00:36:36Z
